id,cardCategory,cardCategoryName,cardNo,cardName,subTitle,extendType,extendTypeName,cardColorList,cardColorNameList,hero,region,tag,cardEffect,flavorText,energy,returnEnergy,power,cardQaList,craftList,productList,isPreview,cardSeries,attachEffect,errata,cardGroupLimit,cardNoShort
575,hero_unit,英雄单位,SFD·029a/221,雷克塞,黄沙噬猎,,,['red'],['红色'],雷克塞,虚空之地,,"{{急速}}（你可以选择额外支付{{1}}和{{红色}}，让我以活跃状态进场。）
{{强攻}}（如果我是进攻方，则{{S}}+1。）
从手牌以外位置被打出的友方单位获得{{急速}}。",,3.0,,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/9a38ae65c48240c697ed28f70ca3e5a0.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 3968, 'artist': 'League Splash Team'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-029a
576,equipment,装备,SFD·030/221,阿瑞昂的陨落,,,,['red'],['红色'],,,武装,{{装配1红色}}（支付{{1}}和{{红色}}：将此牌贴附到你控制的一名单位上。）,,3.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/ca519b1a4c5149a69f0aebccb8991bda.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3967, 'artist': '黯荧岛Dark Glow'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,我的据守效果也是征服效果，反之亦然。{{S}}+2,,,SFD-030
664,spell,法术,SFD·031/221,点沙成兵,,,,['green'],['绿色'],,,,"{{回响2}}（你可以选择支付此额外费用，以重复此法术效果。）
打出一名2{{S}}的“黄沙士兵”。",大赛沙漠下埋藏着许多秘密，以及同样多的长矛。,2.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/07fc09db3b2549cdb13c8441882758f2.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3966, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-031
577,unit,单位,SFD·032/221,斩剑浪客,,,,['green'],['绿色'],,德玛西亚,,当你打出我时，你可以选择摧毁一件装备。,“我喜欢一刀两断的感觉，无论是对刀剑、肢体，还是一段关系……”,3.0,1.0,2.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/2106af6e5fba41ef9809d92aaff5c961.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3965, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-032
404,equipment,装备,SFD·033/221,多兰之盾,,,,['green'],['绿色'],,,武装,{{装配绿色}}（支付{{绿色}}：将此牌贴附到你控制的一名单位上。）,,1.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/074701dac87b4b53b23a540122bda822.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3964, 'artist': '黯荧岛Dark Glow'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,{{壁垒}}（我在战斗中首先承担伤害。）{{S}}+1,,,SFD-033
578,spell,法术,SFD·034/221,蛮荒之力,,,,['green'],['绿色'],,,,"{{反应}}（可在任意时机打出，甚至先于其他法术和技能的结算。）
{{回响2}}（你可以选择支付此额外费用，以重复此法术效果。）
让一名单位在本回合内{{S}}+2。",,2.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/d53d472cf90749239a69b3af4630a18b.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3963, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-034
579,unit,单位,SFD·035/221,幽径守卫,,,,['green'],['绿色'],,暗影岛,灵体,当我据守一处战场时，你可以选择让你废牌堆里的一名单位或一件装备返回你的手牌。,在暗影岛，存亡的界限纤如薄纱。,6.0,,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/52939a60652442a6b55137eaadd3f5c0.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3962, 'artist': 'JiHun Lee'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-035
580,unit,单位,SFD·036/221,哀哀魄罗,,,,['green'],['绿色'],,弗雷尔卓德,魄罗,{{绝念}} — 当我被摧毁时，如果此处没有其他友方单位，则抽一张牌。（当我被摧毁后，发动此效果。）,"远离族群，孑然于世
无人哀悼，唯有冰石
——《哀伤魄罗之歌》",2.0,,2.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/8d1bf92ce3a941bdac3241e62a0a7bb8.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3961, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-036
581,unit,单位,SFD·037/221,纳沃利侦察兵,,,,['green'],['绿色'],,艾欧尼亚,约德尔人,{{法盾}}（对手必须支付{{A}}才能将我选作法术或技能的目标。）,纳沃利兄弟会这个组织，既没有身高要求，也没有退休年龄的限制。,4.0,,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/149d31185358490eb938808ae3aa0de9.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3960, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-037
582,unit,单位,SFD·038/221,绸舞士,,,,['green'],['绿色'],,艾欧尼亚,,当我移动到一处战场时，让另一名友方单位在本回合内{{S}}+1。,绸带飘起的那一刻，便是她对敌人的唯一警告。,3.0,,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/ffbde58d75bf43008a5546dca31ef553.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3959, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-038
511,unit,单位,SFD·039/221,皇家随从,,,,['green'],['绿色'],,恕瑞玛,,当你打出我时，让一名传奇变为活跃或休眠状态。,远古恕瑞玛帝国的辉煌都城从漫漫黄沙中再度崛起，其不朽帝王也从古老神话中现身、回归王位。抢先站出来拥护他的人，都获得了丰厚的回报。,3.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/54d2ffa65d0a48d299475291648e4b81.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3958, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-039
543,spell,法术,SFD·040/221,扑咚！,,,,['green'],['绿色'],,,,"{{迅捷}}（可在你的回合或法术对决中打出。）
{{回响2}}（你可以选择支付此额外费用，以重复此法术效果。）
眩晕一名进攻方单位。（使其在本回合内无法造成战斗伤害。）",,2.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/b1fb33b9184f494d859d9823c4b9dff1.png', 'backImage': '', 'rarity': 'rune_dust', 'rarityName': '普通', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3957, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-040
583,unit,单位,SFD·041/221,学徒铁匠,,,,['green'],['绿色'],,弗雷尔卓德,,当我移动时，展示你主牌堆顶部的一张牌。如果是一张装备牌，则抽取该卡牌，否则将其回收。,“我的导师常说，每个失败的项目都是宝贵的教训。而我嘛……一般都是拿它们当镇纸。”,2.0,,2.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/0bf10fac9e3149b792c8a6771eb26c35.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3956, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-041
544,equipment,装备,SFD·042/221,残暴之力,,,,['green'],['绿色'],,,武装,{{装配绿色}}（支付{{绿色}}：将此牌贴附到你控制的一名单位上。）,,2.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/4da831212c3748a8b6f0e58c605972c2.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3955, 'artist': '黯荧岛Dark Glow'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,如果此牌是在本回合贴附到我身上的，则我额外获得{{S}}+2。{{S}}+1,,,SFD-042
584,spell,法术,SFD·043/221,禁军之墙,,,,['green'],['绿色'],,,,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
{{迅捷}}（可在你的回合或法术对决中打出。）
将一处战场上任意数量的友方单位移动到其所属的基地。",只需阿兹尔一声令下，沙场就会塑造成他想要的模样。,2.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/235167a0b0da44c1a450713378851473.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3954, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-043
585,unit,单位,SFD·044/221,军团军需官,,,,['green'],['绿色'],,诺克萨斯,崔法利,你必须将一件友方装备返回其所属的手牌，作为打出我的额外费用。,“一把远古符文之刃！这可是稀有的宝贝。快送到三号帐篷进行处理。”,3.0,,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/4277db5c93654a1f8b7da0f820648b81.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3953, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-044
512,spell,法术,SFD·045/221,极速反制,,,,['green'],['绿色'],,,,"{{反应}}（可在任意时机打出，甚至先于其他法术和技能的结算。）
无效化一个将友方单位或友方装备选为目标的敌方法术或技能。",,2.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/45b2c331460b4e83b376c6a9a34229ad.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3952, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-045
586,equipment,装备,SFD·046/221,魄罗佳肴,,,,['green'],['绿色'],,,,"当你打出此牌时，抽一张牌。
支付{{1}}和{{绿色}}，{{横置}}，摧毁此牌：抽一张牌。","“吃吧！吃完就会茁壮成长！”
——布隆",1.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/4d0b86020d7e4e2a9edb228acc816095.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3951, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-046
587,unit,单位,SFD·047/221,山猿老祖,,,,['green'],['绿色'],,艾欧尼亚,,当你给予我增益时，让我变为活跃状态。,“我看着速度不快，实则不然。我看着年事已高，实则更高。”,5.0,1.0,5.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/aa5838802f5c4024a95aed623e8028c5.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3950, 'artist': 'Kudos Productions'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-047
513,unit,单位,SFD·048/221,天角牧者,,,,['green'],['绿色'],,巨神峰,,每当我移动时，抽一张牌。,“找到走失的天角兽其实不难！难就难在怎么抓住它们。”,4.0,,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/98c6fd31482840918f25db7e029d0fc8.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3949, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-048
514,hero_unit,英雄单位,SFD·049/221,厄斐琉斯,出尘,,,['green'],['绿色'],厄斐琉斯,巨神峰,,"当你为我贴附一件武装时，从以下中选择一个本回合未选过的效果—
-让两枚符文变为活跃状态。
-召出一枚休眠的符文。
-给予一名友方单位增益。",,4.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/b3b2281c207a4365a8cf0336d1dfc313.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3948, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-049
491,hero_unit,英雄单位,SFD·050/221,阿兹尔,飞升者,,,['green'],['绿色'],阿兹尔,恕瑞玛,鸟类,支付{{绿色}}：{{迅捷}} — 选择一个受你控制的单位，将我移动到它的位置，再将它移动到我原来的位置。如果该单位已配有武装，则你可以选择将其中一件武装贴附到我身上。每回合仅可使用一次。,“挑战恕瑞玛，挑战命运。”,6.0,1.0,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/52f820dac30846909d5723912f6aadc8.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 3947, 'artist': 'Six More Vodka'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-050
492,hero_unit,英雄单位,SFD·050a/221,阿兹尔,飞升者,,,['green'],['绿色'],阿兹尔,恕瑞玛,鸟类,支付{{绿色}}：{{迅捷}} — 选择一个受你控制的单位，将我移动到它的位置，再将它移动到我原来的位置。如果该单位已配有武装，则你可以选择将其中一件武装贴附到我身上。每回合仅可使用一次。,“挑战恕瑞玛，挑战命运。”,6.0,1.0,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20251217/6b1f136094484f9d885ca1c691b286cd.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 3946, 'artist': 'League Splash Team'}]","[{'productCode': 'SFD(标准补充包)', 'productName': '铸魂淬炼 标准补充包'}, {'productCode': 'SFD(进阶补充包)', 'productName': '铸魂淬炼 进阶补充包'}]",False,SFD,,,,SFD-050a
